date,voie,date,voie
2019-08,ruegeorgesclemenceau,1,1
2019-08,ruegeorgespompidou,1,1
2019-08,ruegeorgespouget,1,1
2019-08,ruehoudain,1,1
2019-08,ruejeanbouin,1,1
2019-08,ruejeanmonnet,1,1
2019-08,ruejuliettesavar,1,1
2019-08,ruelafayette,1,1
2019-08,rueleolagrange,1,1
2019-08,ruemarcelmadoumier,1,1
2019-08,ruenationale,1,1
2019-08,ruepaganini,1,1
2019-08,ruephilippedegirard,1,1
2019-08,ruepierrefontaine,1,1
2019-08,ruepierremacorlan,1,1
2019-08,ruerebeval,1,1
2019-08,ruesaintjulien,1,1
2019-08,ruestanislas,1,1
2019-08,sainthelier,1,1
2019-08,squaredegascogne,1,1
2019-08,vercorsbddu,1,1
2019-08,villasebastien,1,1
2019-08,vingtsixiemeri,1,1
2019-08,voverdunperrache,1,1
2019-09,alldesdunes,1,1
2019-09,alleedelongchamp,1,1
2019-09,allendesalvadorrue,1,1
2019-09,asieruedel,1,1
2019-09,avberthelot,1,1
2019-09,avdelagare,1,1
2019-09,avdeverdun,1,1
2019-09,avedelamarne,1,1
2019-09,aveduhautleveque,1,1
2019-09,avejeanalfonsea,1,1
2019-09,avenuealbertbartholome,1,1
2019-09,avenuealphonseloeul,1,1
2019-09,avenueberthelot,1,1
2019-09,avenuebosquet,1,1
2019-09,avenuechampollion,1,1
2019-09,avenuedaumesnil,1,1
2019-09,avenuedeclichy,1,1
2019-09,avenuedelagrandearmee,1,1
2019-09,avenuedelaportedeclignancourt,1,1
2019-09,avenuedelaportedevincennes,1,1
2019-09,avenuedelarepublique,2,2
2019-09,avenuedelaumiere,1,1
2019-09,avenuedelhippodrome,2,2
2019-09,avenuedestroisfontaines,1,1
2019-09,avenuedetoulon,1,1
2019-09,avenuedevilliers,1,1
2019-09,avenueditalie,2,2
2019-09,avenuedudocteurdesfrancois,1,1
2019-09,avenuedugeneralleclerc,1,1
2019-09,avenueduparc,1,1
2019-09,avenueduprofesseurcalmette,1,1
2019-09,avenuegambetta,2,2
2019-09,avenuejeandelafontaine,1,1
2019-09,avenuejeanperrot,1,1
2019-09,avenuejulien,1,1
2019-09,avenuelejeune,1,1
2019-09,avenuemarechaldelattre,1,1
2019-09,avenuemariedemontpellier,1,1
2019-09,avenuepierremendesfrance,2,2
2019-09,avenuethiers,1,1
2019-09,avenuewilson,1,1
2019-09,avingengalstosskopf,1,1
2019-09,avpetmcurieroutedebioux,1,1
2019-09,avpierrecot,1,1
2019-09,avverguin,1,1
2019-09,bachagaboualan,1,1
2019-09,bdalberter,1,1
2019-09,bddelatlantique,2,2
2019-09,bddemetz,1,1
2019-09,bdgeorgespompidou,1,1
2019-09,bdleonblum,1,1
2019-09,bdleongrimault,1,1
2019-09,bdlouisonbobet,1,1
2019-09,bdmarcelsembat,1,1
2019-09,bdoscarleroux,1,1
2019-09,bdyvesfarges,1,1
2019-09,beresteugene,1,1
2019-09,biscourslamarqueplaisance,1,1
2019-09,blddumarechaldelattredetassigny,1,1
2019-09,bonpasteurboulevard,1,1
2019-09,boulevardbarbes,1,1
2019-09,boulevardberthier,1,1
2019-09,boulevardbrune,1,1
2019-09,boulevarddechinon,1,1
2019-09,boulevarddelarocade,1,1
2019-09,boulevarddelavillette,1,1
2019-09,boulevarddelhopital,1,1
2019-09,boulevarddesebastopol,1,1
2019-09,boulevarddesinvalides,1,1
2019-09,boulevarddiderot,1,1
2019-09,boulevarddieulumiere,1,1
2019-09,boulevarddupalais,2,2
2019-09,boulevarddusalan,1,1
2019-09,boulevardduvendeeglobe,1,1
2019-09,boulevardhaussmann,2,2
2019-09,boulevardhenriiv,1,1
2019-09,boulevardjourdan,1,1
2019-09,boulevardkellermann,1,1
2019-09,boulevardmarcelpagnol,1,1
2019-09,boulevardpasteur,2,2
2019-09,boulevardponiatowski,1,1
2019-09,boulevardpreplantin,1,1
2019-09,boulevardraspail,1,1
2019-09,boulevardrichardlenoir,2,2
2019-09,boulevardrogersalengro,1,1
2019-09,boulevardsaintgermain,1,1
2019-09,boulevardsaintmarceaux,1,1
2019-09,boulevardthierrysabine,2,2
2019-09,boulevardvaldevesle,1,1
2019-09,boulevardvictor,2,2
2019-09,boulevardvoltaire,1,1
2019-09,bvddeleurope,1,1
2019-09,carrefourdesancienscombattantsboul,1,1
2019-09,chapeaudegendarme,1,1
2019-09,chemdeleysotte,1,1
2019-09,chemindepastenc,1,1
2019-09,cheminlignedelest,1,1
2019-09,coalbertthomas,1,1
2019-09,cogambetta,1,1
2019-09,coldelabonette,1,1
2019-09,cotedescarmes,1,1
2019-09,coursdequebec,1,1
2019-09,coursdevincennes,1,1
2019-09,coursdionbouton,1,1
2019-09,courslouisdechazelles,2,2
2019-09,courssablon,1,1
2019-09,crsdelaliberation,1,1
2019-09,crsdeverdun,1,1
2019-09,daubigny,1,1
2019-09,dauphineavenuedelaporte,1,1
2019-09,deaedithcavel,1,1
2019-09,degerland,1,1
2019-09,delabievre,1,1
2019-09,delalma,1,1
2019-09,delantiquaille,1,1
2019-09,delaportedesalpes,1,1
2019-09,delaviabert,1,1
2019-09,deluniversite,1,1
2019-09,desfrereslumiere,1,1
2019-09,dessoldats,1,1
2019-09,dormoymarxavenue,1,1
2019-09,dunantboulevard,1,1
2019-09,duvernay,1,1
2019-09,duvivier,1,1
2019-09,edisonruethomas,1,1
2019-09,etatsunisplacedes,1,1
2019-09,faureavenueedgar,1,1
2019-09,ferdinanddelesseps,1,1
2019-09,fgdebourgogne,1,1
2019-09,georgesclemenceau,1,1
2019-09,giratoiredetohannic,1,1
2019-09,grandevoiedesvignes,1,1
2019-09,henrileguilloux,1,1
2019-09,jeanmennesson,1,1
2019-09,jeanmermoz,1,1
2019-09,kervernauguste,1,1
2019-09,lotipierre,1,1
2019-09,mailstdominique,1,1
2019-09,mauricebertheauxallee,1,1
2019-09,montardonde,1,1
2019-09,mostsebastien,1,1
2019-09,parccourtillieres,1,1
2019-09,pasteuravenue,1,1
2019-09,paulcastaing,1,1
2019-09,paulramadier,1,1
2019-09,placeaugustebaron,1,1
2019-09,placecambronne,2,2
2019-09,placecarnot,1,1
2019-09,placechoiseul,1,1
2019-09,placedelabarge,1,1
2019-09,placedelaportedesaintcloud,1,1
2019-09,placedelarepublique,3,3
2019-09,placedutrocadero,1,1
2019-09,placedutrocaderoetdunovembre,1,1
2019-09,placejeanpayra,1,1
2019-09,placelouisbleriot,1,1
2019-09,placevaucanson,1,1
2019-09,plainedelachaup,1,1
2019-09,pontdeleurope,1,1
2019-09,pontdesully,2,2
2019-09,pontducadrenoir,1,1
2019-09,pontdufaubourgdepierre,1,1
2019-09,portetboulevard,1,1
2019-09,qdeschartrons,1,1
2019-09,quaidarenc,1,1
2019-09,quaidausterlitz,1,1
2019-09,quaidebacalan,1,1
2019-09,quaidelhoteldeville,1,1
2019-09,quaidufortalleaume,1,1
2019-09,qujulescourmont,1,1
2019-09,rampeduvieuxbourg,1,1
2019-09,rdefrance,1,1
2019-09,rdelafeedeseaux,1,1
2019-09,rdelegalite,1,1
2019-09,rdereveillon,1,1
2019-09,remmanuelmounier,1,1
2019-09,rgaribaldi,1,1
2019-09,rondpointdebourgogne,1,1
2019-09,rondpointdeloasis,1,1
2019-09,routedeboisdenefles,1,1
2019-09,routedecarnon,1,1
2019-09,routedemacon,1,1
2019-09,routedeschirmeck,1,1
2019-09,routedesromains,1,1
2019-09,routedestribunes,3,3
2019-09,routeroyaledebeaute,1,1
2019-09,rpierrebrossolette,1,1
2019-09,rstephanecoignet,1,1
2019-09,rubillardavnpairsa,1,1
2019-09,rueaimemorot,1,1
2019-09,ruealfrednobel,1,1
2019-09,rueantonyalbert,1,1
2019-09,ruearistidebriand,2,2
2019-09,ruearistote,1,1
2019-09,rueaugustinlemaresquier,1,1
2019-09,ruecarnot,1,1
2019-09,ruecatherineopalinska,1,1
2019-09,ruecharlesbeauhaire,1,1
2019-09,ruecharlot,2,2
2019-09,ruecroixabot,1,1
2019-09,ruedanton,1,1
2019-09,ruedaubervilliers,1,1
2019-09,ruedaviddangers,1,1
2019-09,ruedavron,1,1
2019-09,ruedebelleville,1,1
2019-09,ruedeclery,1,1
2019-09,ruedefougeres,1,1
2019-09,ruedegrenelle,1,1
2019-09,ruedekerjulaude,1,1
2019-09,ruedelabbegroult,1,1
2019-09,ruedelachausseedantin,1,1
2019-09,ruedelaconvention,1,1
2019-09,ruedelacroixnivert,1,1
2019-09,ruedelacroixperigourd,1,1
2019-09,ruedelaklebsau,1,1
2019-09,ruedelamairie,1,1
2019-09,ruedelamaisonrouge,1,1
2019-09,ruedelambre,1,1
2019-09,ruedelamenardiere,1,1
2019-09,ruedelamoselle,1,1
2019-09,ruedelaubepine,1,1
2019-09,ruedelaubergedejeunesse,1,1
2019-09,ruedeleurope,1,1
2019-09,ruedelextenwoerth,1,1
2019-09,ruedelindustrie,1,1
2019-09,ruedelmerforst,1,1
2019-09,ruedelongwy,1,1
2019-09,ruedemadrid,1,1
2019-09,ruedemelun,1,1
2019-09,ruedemenilmontant,1,1
2019-09,ruedemilan,1,1
2019-09,ruedemontreuil,2,2
2019-09,ruedeparis,1,1
2019-09,ruedeprovence,2,2
2019-09,ruedereuilly,1,1
2019-09,ruederome,2,2
2019-09,ruederothau,1,1
2019-09,ruedesanemones,1,1
2019-09,ruedesbougainvilliers,1,1
2019-09,ruedescultivateurs,1,1
2019-09,ruedesfossessousleseminaire,2,2
2019-09,ruedesfougeres,1,1
2019-09,ruedesfrereslumiere,1,1
2019-09,ruedesmorillons,1,1
2019-09,ruedesoultz,1,1
2019-09,ruedesplantes,1,1
2019-09,ruedestournelles,1,1
2019-09,ruedestroismaires,1,1
2019-09,ruedetolbiac,2,2
2019-09,ruedetomblaine,1,1
2019-09,ruedubeulet,1,1
2019-09,rueduchateau,1,1
2019-09,ruedugeneraldegaulle,1,1
2019-09,ruedugeneralvalerieandre,1,1
2019-09,ruedulaos,1,1
2019-09,ruedumai,1,1
2019-09,ruedumarechaljoffre,1,1
2019-09,ruedupetitbois,1,1
2019-09,ruedupresidentpoincare,1,1
2019-09,ruedurendezvous,1,1
2019-09,ruedusoleillevant,1,1
2019-09,ruedutraittabouleau,1,1
2019-09,rueduvieuxmarcheauxvins,1,1
2019-09,rueemileduclaux,1,1
2019-09,ruefinkmatt,1,1
2019-09,ruefrancoiscoppee,1,1
2019-09,ruefrancoisperrin,1,1
2019-09,ruegambetta,2,2
2019-09,ruegermainpilon,1,1
2019-09,ruejeanfrancoismillet,1,1
2019-09,ruejeanmoulin,2,2
2019-09,ruejosephlambert,1,1
2019-09,ruejulesbarni,1,1
2019-09,ruelaboetie,1,1
2019-09,rueleonfrot,1,1
2019-09,ruellelisztfrantz,1,1
2019-09,rueloryleshauts,1,1
2019-09,ruemarmontel,1,1
2019-09,rueordener,1,1
2019-09,ruepouchet,1,1
2019-09,ruesadicarnot,1,1
2019-09,ruesaintjust,1,1
2019-09,ruesaintmaur,2,2
2019-09,ruesorbier,1,1
2019-09,ruevercingetorix,1,1
2019-09,ruevictorhugo,1,1
2019-09,ruevillecresnes,1,1
2019-09,stalingradboulevard,1,1
2019-09,tilleulsdes,1,1
2019-09,traverseduvallon,1,1
2019-09,voiegeorgespompidou,1,1
2019-10,alfrednobel,1,1
2019-10,alldesconviviales,1,1
2019-10,antoinelavoisier,1,1
2019-10,arthurlamendin,1,1
2019-10,avcamillerousset,1,1
2019-10,avdiderot,1,1
2019-10,avealexiscapelle,1,1
2019-10,avedelargonne,1,1
2019-10,avedesquarantejournaux,1,1
2019-10,avemaldelattredetassigny,1,1
2019-10,avemarceldassault,1,1
2019-10,avenuecarnot,1,1
2019-10,avenuedassas,1,1
2019-10,avenuedaumesnil,1,1
2019-10,avenuedeflandre,1,1
2019-10,avenuedegaffard,1,1
2019-10,avenuedelarepublique,1,1
2019-10,avenuedesaintamand,1,1
2019-10,avenuedesaintmaurice,1,1
2019-10,avenuedesbuchillons,1,1
2019-10,avenuedesurville,1,1
2019-10,avenuedetourville,1,1
2019-10,avenuedugeneralgallieni,1,1
2019-10,avenuedugeneralleclerc,1,1
2019-10,avenuedunovembre,1,1
2019-10,avenuedupasdubois,1,1
2019-10,avenueduprado,1,1
2019-10,avenuedurhin,2,2
2019-10,avenuedutrone,1,1
2019-10,avenueduvergierdehaurannne,1,1
2019-10,avenueetrondpointprovence,1,1
2019-10,avenuegambetta,1,1
2019-10,avenuegeneralgilles,1,1
2019-10,avenuejeanbonnin,1,1
2019-10,avenueleongaumont,2,2
2019-10,avenuemarechaldelattre,1,1
2019-10,avenuemonclar,1,1
2019-10,avenueparmentier,1,1
2019-10,avenueproudhon,1,1
2019-10,avenuerogersalengro,1,1
2019-10,avenuesecretan,1,1
2019-10,avenuesergentmaginot,1,1
2019-10,avenuesirwinstonchurchill,1,1
2019-10,avenuestalingrad,1,1
2019-10,avepasteur,1,1
2019-10,avfranklin,1,1
2019-10,avjeanmermoz,1,1
2019-10,avlacassagne,2,2
2019-10,avolivierdormesson,1,1
2019-10,avsadicarnot,1,1
2019-10,bdalberter,1,1
2019-10,bdduprincedegalles,1,1
2019-10,bdleonblum,2,2
2019-10,bdmarechalleclerc,1,1
2019-10,birgeboulevard,1,1
2019-10,bouchemaineroute,1,1
2019-10,boulevardaustrasie,1,1
2019-10,boulevardberanger,1,1
2019-10,boulevardbessieres,1,1
2019-10,boulevardblanclouis,1,1
2019-10,boulevardbrune,2,2
2019-10,boulevardcirculaireouest,1,1
2019-10,boulevarddavout,1,1
2019-10,boulevarddebelleville,1,1
2019-10,boulevarddebethune,1,1
2019-10,boulevarddecourcelles,1,1
2019-10,boulevarddelachapelle,2,2
2019-10,boulevarddelamoinie,1,1
2019-10,boulevarddemagenta,1,1
2019-10,boulevarddemetz,1,1
2019-10,boulevardderochechouart,1,1
2019-10,boulevarddesbatignolles,1,1
2019-10,boulevarddesebastopol,2,2
2019-10,boulevarddesplombieres,1,1
2019-10,boulevardducolonelfabien,1,1
2019-10,boulevarddumarechalleclerc,1,1
2019-10,boulevarddumontparnasse,1,1
2019-10,boulevardgeneralmartialvalin,2,2
2019-10,boulevardkellermann,1,1
2019-10,boulevardmonnet,2,2
2019-10,boulevardney,1,1
2019-10,boulevardsaintgermain,1,1
2019-10,boulevardsaintmichel,2,2
2019-10,boulevardsalvatoreallende,1,1
2019-10,boulevardserurier,1,1
2019-10,boulevardvoltaire,2,2
2019-10,cantrainerue,1,1
2019-10,carrefourdelapyramide,1,1
2019-10,carrefourdepyramide,1,1
2019-10,carrefourperruchot,1,1
2019-10,champdemarsavenuedu,1,1
2019-10,chdelacolle,1,1
2019-10,chefdeville,1,1
2019-10,chemindelalaurelle,1,1
2019-10,chemindemorgiou,1,1
2019-10,chemindespignes,1,1
2019-10,chemindumasdonat,1,1
2019-10,churchillbdwinston,1,1
2019-10,coalbertthomas,1,1
2019-10,colafayette,1,1
2019-10,coureillesruede,1,1
2019-10,courstolstoi,1,1
2019-10,deaetaecolenavale,1,1
2019-10,defrenneadolpherue,1,1
2019-10,delacroisee,1,1
2019-10,delaguillotiere,2,2
2019-10,denantes,1,1
2019-10,depontaillac,1,1
2019-10,desbrotteaux,2,2
2019-10,deseze,1,1
2019-10,desrosiers,1,1
2019-10,dubosphore,1,1
2019-10,dumarechalfoch,1,1
2019-10,imbachplace,1,1
2019-10,jauresbdjean,1,1
2019-10,jeandenislanjuinais,1,1
2019-10,jeanperrin,1,1
2019-10,leclercavdugene,1,1
2019-10,mailanatolefrance,1,1
2019-10,marechalfoch,1,1
2019-10,massenaruenetet,1,1
2019-10,moitessierplacebernard,1,1
2019-10,monnetavenuejean,1,1
2019-10,monsboulevardde,1,1
2019-10,moulinavenuejean,1,1
2019-10,nautinleon,1,1
2019-10,ntotallegorgeu,1,1
2019-10,papinruedenis,1,1
2019-10,placealbertthomas,1,1
2019-10,placeaugustebaron,1,1
2019-10,placedelaconcorde,1,1
2019-10,placedelaportedauteuil,1,1
2019-10,placederlon,1,1
2019-10,placedumarechalleclerc,1,1
2019-10,placedutrocaderoetdunovembre,1,1
2019-10,placeedouardrenard,1,1
2019-10,placesaintaugustin,1,1
2019-10,pldumartroi,1,1
2019-10,quaiandremalraux,1,1
2019-10,quaidausterlitz,2,2
2019-10,quaidebercy,1,1
2019-10,quaideconti,1,1
2019-10,quaidejemmapes,1,1
2019-10,quaidelabataille,1,1
2019-10,quaidelhoteldeville,2,2
2019-10,quaidesalpes,1,1
2019-10,quaidesbelges,2,2
2019-10,quaidorsay,1,1
2019-10,quaidugeneralkoenig,1,1
2019-10,qupaulsedaillian,1,1
2019-10,ralliementplace,1,1
2019-10,rcolonelchambonnet,1,1
2019-10,rdelaprevoyance,1,1
2019-10,republiqueboulevarddela,1,1
2019-10,rjulesverne,1,1
2019-10,rmariusgrosso,1,1
2019-10,robespierreavenue,1,1
2019-10,romanerieboulevard,1,1
2019-10,rondpointdugeneraldegaulle,1,1
2019-10,rondpointdumasdastre,1,1
2019-10,rondpointelisecestac,1,1
2019-10,routedaltenheim,1,1
2019-10,routedemittelhausbergen,1,1
2019-10,routedormes,1,1
2019-10,rpaulbert,1,1
2019-10,rtedeleognan,1,1
2019-10,ruearistidebriand,1,1
2019-10,ruebeaurepaire,1,1
2019-10,ruecbrenier,1,1
2019-10,ruecercele,1,1
2019-10,ruechevreul,1,1
2019-10,ruedalesia,2,2
2019-10,ruedebelleville,2,2
2019-10,ruedechanzy,1,1
2019-10,ruedecharonne,2,2
2019-10,ruedechateaudun,1,1
2019-10,ruedeconstantinople,1,1
2019-10,ruedefontcarrade,1,1
2019-10,ruedelachapelle,1,1
2019-10,ruedelaconvention,3,3
2019-10,ruedelajustice,1,1
2019-10,ruedelancry,1,1
2019-10,ruedelarepublique,1,1
2019-10,ruedelarmeepatton,1,1
2019-10,ruedelaziegelau,1,1
2019-10,ruedeleclusedesvertus,1,1
2019-10,ruedemainville,1,1
2019-10,ruedemulhouse,1,1
2019-10,ruedeneuilly,1,1
2019-10,ruedenispapin,1,1
2019-10,ruedeparis,1,1
2019-10,ruedephalsbourg,1,1
2019-10,ruederathsamhausen,1,1
2019-10,ruedereuilly,1,1
2019-10,ruederivoli,1,1
2019-10,ruedesaintrivily,1,1
2019-10,ruedesfrereseberts,1,1
2019-10,ruedesfreresvigouroux,1,1
2019-10,ruedessablieres,1,1
2019-10,ruedestremolets,1,1
2019-10,ruedesvignes,1,1
2019-10,ruedeturbigo,1,1
2019-10,ruedeversailles,1,1
2019-10,ruedevesle,1,1
2019-10,ruedouane,1,1
2019-10,ruedudepartement,1,1
2019-10,ruedudoubs,1,1
2019-10,rueduquatreseptembre,1,1
2019-10,rueedouardbranly,1,1
2019-10,rueedouardnieuport,1,1
2019-10,rueerictabarly,1,1
2019-10,rueetiennemarcel,1,1
2019-10,ruefalguiere,1,1
2019-10,ruegeneralmangin,1,1
2019-10,ruejeanjaures,2,2
2019-10,ruejeannelabourde,1,1
2019-10,ruejeanvilar,1,1
2019-10,ruejudaique,1,1
2019-10,ruejulesguesde,1,1
2019-10,ruelaboetie,1,1
2019-10,ruelamartine,1,1
2019-10,ruelegendre,2,2
2019-10,rueleongambetta,1,1
2019-10,ruemarcadet,1,1
2019-10,ruemarcelpaul,2,2
2019-10,ruemarxdormoy,3,3
2019-10,ruemichelbauge,1,1
2019-10,rueolivierdeserres,1,1
2019-10,rueordener,1,1
2019-10,ruepacaris,1,1
2019-10,ruepasquier,1,1
2019-10,ruepassamantytanamalaza,1,1
2019-10,ruepierregillon,1,1
2019-10,ruepuccini,1,1
2019-10,rueraynouard,1,1
2019-10,ruesaintlazare,1,1
2019-10,ruesaintmartin,1,1
2019-10,ruesaintmerry,1,1
2019-10,rueschweighaeuser,1,1
2019-10,ruesimart,1,1
2019-10,ruesuffren,1,1
2019-10,ruevilleneuve,1,1
2019-10,ruevoltaire,1,1
2019-10,schiltigheim,1,1
2019-10,taletavenue,1,1
2019-10,tristansquare,1,1
2019-10,universitedel,1,1
2019-10,vespucciavenueamerigo,1,1
2019-11,alleeclaudebois,1,1
2019-11,alleedelongchamp,1,1
2019-11,antoinemazier,1,1
2019-11,arrasrued,1,1
2019-11,avedecandau,1,1
2019-11,avenuealbertcamus,1,1
2019-11,avenueblaisepascal,1,1
2019-11,avenuedecolmar,1,1
2019-11,avenuedelamerraymonddugrand,1,1
2019-11,avenuedelatranchee,1,1
2019-11,avenuedenauplie,1,1
2019-11,avenuedesaintouen,2,2
2019-11,avenuedeslilas,1,1
2019-11,avenuedeverdun,1,1
2019-11,avenueducanada,1,1
2019-11,avenuedugeneralsirgeorgespatton,1,1
2019-11,avenueduraincy,1,1
2019-11,avenuefromenteau,1,1
2019-11,avenuejeanjaures,2,2
2019-11,avenuejeanmoulin,1,1
2019-11,avenueledrurollin,1,1
2019-11,avenuelouiscrozet,1,1
2019-11,avenuemozart,1,1
2019-11,avenueschutzenberger,1,1
2019-11,avfelixfaure,1,1
2019-11,avlacassagne,1,1
2019-11,avpaderborn,1,1
2019-11,avpaulmarcellin,1,1
2019-11,bdcharlesdegaulle,1,1
2019-11,bddupdtfranklinroosevelt,1,1
2019-11,bdgeorgespompidou,1,1
2019-11,belgiquerue,1,1
2019-11,boulevardarago,1,1
2019-11,boulevardaugusteblanqui,1,1
2019-11,boulevardbarbes,1,1
2019-11,boulevardclemenceau,1,1
2019-11,boulevarddebelleville,2,2
2019-11,boulevarddelavillette,1,1
2019-11,boulevardderochechouart,1,1
2019-11,boulevarddesebastopol,1,1
2019-11,boulevarddestrasbourg,1,1
2019-11,boulevardduchateau,1,1
2019-11,boulevarddugeneraldegaulle,1,1
2019-11,boulevardhenrivasnier,1,1
2019-11,boulevardjauresjaures,1,1
2019-11,boulevardlefebvre,1,1
2019-11,boulevardlundy,1,1
2019-11,boulevardrenecassin,1,1
2019-11,boulevardsaintgermain,1,1
2019-11,boulevardsaintmarcel,1,1
2019-11,boulevardvincentauriol,1,1
2019-11,boulevardvoltaire,1,1
2019-11,chemdegroslay,1,1
2019-11,chemindelaprevalaye,1,1
2019-11,chemindelasourcedebaduel,1,1
2019-11,chemindesaintleonard,1,1
2019-11,cheminvoiedecorps,1,1
2019-11,coalbertthomas,1,1
2019-11,coursleopold,1,1
2019-11,crsjournuauber,1,1
2019-11,dalsace,1,1
2019-11,delaguillotiere,1,1
2019-11,descoquelicots,1,1
2019-11,docteursureau,1,1
2019-11,duchapeaurouge,1,1
2019-11,duvivier,1,1
2019-11,eluardruepaul,1,1
2019-11,genetacours,1,1
2019-11,hooveravenuedupresident,1,1
2019-11,jacquelinequatremaire,1,1
2019-11,jeanmermoz,1,1
2019-11,jeudepaumeruedu,2,2
2019-11,kennedyruedupresident,1,1
2019-11,marechaljuin,1,1
2019-11,missyruede,1,1
2019-11,monnetavenuejean,2,2
2019-11,musseschemin,1,1
2019-11,petitperou,1,1
2019-11,placechurchillwinston,1,1
2019-11,placejeanmoulin,1,1
2019-11,placesaintmichel,1,1
2019-11,pontvilleneuve,2,2
2019-11,quesnoyruede,1,1
2019-11,qupaulsedaillian,1,1
2019-11,racinerueautresn,1,1
2019-11,rcarnot,1,1
2019-11,renejadfard,1,1
2019-11,republiqueboulevarddela,1,1
2019-11,rmarcelpaul,1,1
2019-11,rmarietton,1,1
2019-11,rondpointdudixneufmars,1,1
2019-11,routedelamuetteaneuilly,1,1
2019-11,routedelaptedauphinealaptedessa,1,1
2019-11,routedelaseinealabuttemortemart,2,2
2019-11,routedesevresaneuilly,1,1
2019-11,routedestribunes,2,2
2019-11,routeprincipaleduport,1,1
2019-11,rtedeleognan,1,1
2019-11,rueabbeprevost,1,1
2019-11,ruealexandredumas,1,1
2019-11,ruealfredkastler,1,1
2019-11,rueaugusterenoir,1,1
2019-11,ruebrancion,1,1
2019-11,ruecamilledesmoulins,1,1
2019-11,ruecapdeville,1,1
2019-11,ruechampionnet,1,1
2019-11,ruecharcot,1,1
2019-11,ruecharlesgilles,1,1
2019-11,ruedaniellecasanova,1,1
2019-11,ruedankara,1,1
2019-11,ruedebelleville,1,1
2019-11,ruedeberanger,1,1
2019-11,ruedeclery,1,1
2019-11,ruedecrimee,1,1
2019-11,ruededouai,1,1
2019-11,ruedefougeres,1,1
2019-11,ruedelacommunedeparis,1,1
2019-11,ruedelaconvention,1,1
2019-11,ruedelaqueduc,1,1
2019-11,ruedelarrivee,1,1
2019-11,ruedelavilleneuve,1,1
2019-11,ruedelourcq,1,1
2019-11,ruedelyon,1,1
2019-11,ruedemontholon,1,1
2019-11,ruedemulhouse,1,1
2019-11,ruedepassy,1,1
2019-11,ruedeprovence,1,1
2019-11,ruederennes,1,1
2019-11,ruederivoli,1,1
2019-11,ruederochechouart,1,1
2019-11,ruedescouronnes,1,1
2019-11,ruedesfreresvoirin,1,1
2019-11,ruedesmontees,1,1
2019-11,ruedesmoulins,1,1
2019-11,ruedessagnieres,1,1
2019-11,ruedetinqueux,1,1
2019-11,rueducanal,1,1
2019-11,rueduchateau,1,1
2019-11,rueducheminvert,1,1
2019-11,ruedufaubourgmontmartre,1,1
2019-11,ruedugeneraldegaulle,1,1
2019-11,ruedugeneralhaxo,1,1
2019-11,ruedugeneralleclerc,1,1
2019-11,ruedumarechalleclerc,1,1
2019-11,ruedumontant,1,1
2019-11,ruedunecotin,1,1
2019-11,rueduplatdetain,1,1
2019-11,rueduport,1,1
2019-11,rueemeriau,2,2
2019-11,rueemilepaladhile,1,1
2019-11,rueetplacesaintefelicite,1,1
2019-11,ruegendebienolivier,1,1
2019-11,ruegeorgescollon,1,1
2019-11,ruejeangeorgesgirard,1,1
2019-11,ruelafayette,1,1
2019-11,ruelebouis,1,1
2019-11,ruelouisemichel,1,1
2019-11,ruemontholon,1,1
2019-11,ruenotredamedeschamps,1,1
2019-11,rueordener,2,2
2019-11,ruepasteur,1,1
2019-11,ruepaulbert,1,1
2019-11,ruepierrebories,1,1
2019-11,ruepoullainduparc,1,1
2019-11,ruepringle,1,1
2019-11,rueraymondpoincare,1,1
2019-11,rueromainrolland,1,1
2019-11,ruesaintantoine,1,1
2019-11,ruesaintdenis,1,1
2019-11,ruesaintfiacre,1,1
2019-11,ruevictorhugo,2,2
2019-11,ruevitruve,1,1
2019-11,ruewinstonchurchill,1,1
2019-11,sainthelier,1,1
2019-11,sectiongrandcamp,1,1
2019-11,tunnelwodliwilson,1,1
2019-11,turpindecrisseavenue,1,1
2019-11,valleeruelucien,1,1
2019-11,verdieravenuena,1,1
2019-12,alfrednobel,1,1
2019-12,alleekastner,1,1
2019-12,avbesset,1,1
2019-12,avcapitainemarienne,1,1
2019-12,avdelapepiniere,1,1
2019-12,avecamilledarsieres,1,1
2019-12,avedesaintmedard,1,1
2019-12,avedethouars,1,1
2019-12,avedetivoli,1,1
2019-12,avemoulinjean,1,1
2019-12,avenueandremalraux,1,1
2019-12,avenuedaumesnil,1,1
2019-12,avenuedebassyns,1,1
2019-12,avenuedeflandre,2,2
2019-12,avenuedelapaix,1,1
2019-12,avenuedelarepublique,1,1
2019-12,avenuedelhippodrome,1,1
2019-12,avenuedenewyork,1,1
2019-12,avenuedeschampselysees,1,1
2019-12,avenuedesgobelins,1,1
2019-12,avenuedevilliers,1,1
2019-12,avenuediena,1,1
2019-12,avenuedudanemark,1,1
2019-12,avenuedugeneraldodds,1,1
2019-12,avenuedugeneralsirgeorgespatton,1,1
2019-12,avenueduprieure,1,1
2019-12,avenueedmondmichelet,1,1
2019-12,avenuegambetta,1,1
2019-12,avenuehoche,1,1
2019-12,avenuejeanbaptisteclement,1,1
2019-12,avenuejeanmermoz,1,1
2019-12,avenuemayenne,1,1
2019-12,avenuemontaigne,1,1
2019-12,avenueraymondpoincare,1,1
2019-12,avenuevictorhugo,3,3
