,name,mois_annee_comptage,sum_counts
55,105 rue La Fayette E-O,2020-05-01,51972.0
263,28 boulevard Diderot,2020-05-01,32014.0
115,147 avenue d'Italie S-N,2020-05-01,27182.0
433,72 rue de la Chapelle,2020-05-01,4802.0
43,102 boulevard de Magenta SE-NO,2020-05-01,94153.0
451,77 boulevard Richard Lenoir N-S,2020-05-01,76594.0
251,27 quai de la Tournelle,2020-05-01,125859.0
31,100 rue La Fayette,2020-05-01,30148.0
239,27 boulevard Diderot E-O,2020-05-01,32721.0
127,152 boulevard du Montparnasse,2020-05-01,46721.0
283,30 rue Saint Jacques N-S,2020-05-01,23956.0
385,7 avenue de la Grande Armée NO-SE,2020-05-01,21554.0
744,Totem 73 boulevard de Sébastopol,2020-05-01,214915.0
649,Pont de la Concorde N-S,2020-05-01,48448.0
755,Totem 85 quai d'Austerlitz,2020-05-01,94630.0
637,Pont de Bercy,2020-05-01,52214.0
601,Pont Charles De Gaulle,2020-05-01,32465.0
733,Totem 64 Rue de Rivoli,2020-05-01,200467.0
553,Face au 40 quai D'Issy,2020-05-01,9741.0
577,Face au 70 quai de Bercy,2020-05-01,65971.0
673,Pont des Invalides N-S,2020-05-01,15847.0
589,Face au 8 avenue de la porte de Charenton,2020-05-01,48001.0
613,Pont National  NE-SO,2020-05-01,52458.0
709,Pont du Garigliano NO-SE,2020-05-01,39713.0
565,Face au 48 quai de la marne,2020-05-01,92743.0
697,Pont du Garigliano,2020-05-01,26779.0
661,Pont de la Concorde S-N,2020-05-01,39880.0
721,Quai d'Orsay,2020-05-01,138021.0
685,Pont des Invalides S-N,2020-05-01,14598.0
625,Pont National SO-NE,2020-05-01,167.0
308,36 quai de Grenelle,2020-06-01,129357.0
152,18 quai de l'Hôtel de Ville,2020-06-01,70776.0
398,72 avenue de Flandre SO-NE,2020-06-01,55348.0
434,72 rue de la Chapelle,2020-06-01,8103.0
240,27 boulevard Diderot E-O,2020-06-01,47540.0
494,97 avenue Denfert Rochereau,2020-06-01,19096.0
92,132 rue Lecourbe NE-SO,2020-06-01,51815.0
566,Face au 48 quai de la marne,2020-06-01,198806.0
32,100 rue La Fayette,2020-06-01,51798.0
710,Pont du Garigliano NO-SE,2020-06-01,51617.0
650,Pont de la Concorde N-S,2020-06-01,74154.0
722,Quai d'Orsay,2020-06-01,194566.0
252,27 quai de la Tournelle,2020-06-01,174205.0
44,102 boulevard de Magenta SE-NO,2020-06-01,149705.0
638,Pont de Bercy,2020-06-01,77018.0
80,129 rue Lecourbe SO-NE,2020-06-01,42483.0
116,147 avenue d'Italie S-N,2020-06-01,37640.0
476,89 boulevard de Magenta NO-SE,2020-06-01,155806.0
734,Totem 64 Rue de Rivoli,2020-06-01,285902.0
410,72 boulevard Richard Lenoir  S-N,2020-06-01,135693.0
164,180 avenue d'Italie N-S,2020-06-01,41273.0
614,Pont National  NE-SO,2020-06-01,70219.0
296,33 avenue des Champs Elysées NO-SE,2020-06-01,68285.0
464,87 avenue de Flandre NE-SO,2020-06-01,66329.0
264,28 boulevard Diderot,2020-06-01,45653.0
140,16 avenue de la Porte des Ternes E-O,2020-06-01,17203.0
452,77 boulevard Richard Lenoir N-S,2020-06-01,114282.0
602,Pont Charles De Gaulle,2020-06-01,55589.0
386,7 avenue de la Grande Armée NO-SE,2020-06-01,32403.0
506,Face 104 rue d'Aubervilliers,2020-06-01,50095.0
214,243 boulevard Saint Germain NO-SE,2020-06-01,50600.0
368,67 boulevard Voltaire SE-NO,2020-06-01,134510.0
590,Face au 8 avenue de la porte de Charenton,2020-06-01,58963.0
332,39 quai François Mauriac,2020-06-01,104505.0
698,Pont du Garigliano,2020-06-01,36730.0
284,30 rue Saint Jacques N-S,2020-06-01,66463.0
779,Voie Georges Pompidou,2020-06-01,117069.0
756,Totem 85 quai d'Austerlitz,2020-06-01,147567.0
344,44 avenue des Champs Elysées SE-NO,2020-06-01,51262.0
202,21 boulevard Saint Michel S-N,2020-06-01,157793.0
8,10 avenue de la Grande Armée SE-NO,2020-06-01,26126.0
554,Face au 40 quai D'Issy,2020-06-01,10708.0
194,21 boulevard Auguste Blanqui SO-NE,2020-06-01,27701.0
356,6 rue Julia Bartet,2020-06-01,102495.0
767,Totem Cours la Reine,2020-06-01,159061.0
68,106 avenue Denfert Rochereau NE-SO,2020-06-01,59480.0
176,2 avenue de la Porte de Bagnolet O-E,2020-06-01,566.0
530,Face au 25 quai de l'Oise,2020-06-01,106456.0
674,Pont des Invalides N-S,2020-06-01,24285.0
542,Face au 4 avenue de la porte de Bagnolet,2020-06-01,48301.0
128,152 boulevard du Montparnasse,2020-06-01,72520.0
686,Pont des Invalides S-N,2020-06-01,26420.0
20,10 boulevard Auguste Blanqui NE-SO,2020-06-01,35440.0
276,3 avenue de la Porte D'Orléans S-N,2020-06-01,2005.0
662,Pont de la Concorde S-N,2020-06-01,63041.0
422,72 boulevard Voltaire NO-SE,2020-06-01,138503.0
518,Face au 16 avenue de la  Porte des Ternes O-E,2020-06-01,24027.0
104,135 avenue Daumesnil SE-NO,2020-06-01,62071.0
626,Pont National SO-NE,2020-06-01,68.0
578,Face au 70 quai de Bercy,2020-06-01,89344.0
745,Totem 73 boulevard de Sébastopol,2020-06-01,372134.0
228,26 boulevard de Ménilmontant SE-NO,2020-06-01,126922.0
320,38 rue Turbigo,2020-06-01,142586.0
56,105 rue La Fayette E-O,2020-06-01,94127.0
603,Pont Charles De Gaulle,2020-07-01,66616.0
423,72 boulevard Voltaire NO-SE,2020-07-01,131741.0
567,Face au 48 quai de la marne,2020-07-01,197191.0
69,106 avenue Denfert Rochereau NE-SO,2020-07-01,55955.0
141,16 avenue de la Porte des Ternes E-O,2020-07-01,17042.0
345,44 avenue des Champs Elysées SE-NO,2020-07-01,53242.0
357,6 rue Julia Bartet,2020-07-01,99024.0
333,39 quai François Mauriac,2020-07-01,110853.0
105,135 avenue Daumesnil SE-NO,2020-07-01,59987.0
579,Face au 70 quai de Bercy,2020-07-01,86532.0
369,67 boulevard Voltaire SE-NO,2020-07-01,127757.0
591,Face au 8 avenue de la porte de Charenton,2020-07-01,51370.0
375,69 Boulevard Ornano N-S,2020-07-01,12882.0
129,152 boulevard du Montparnasse,2020-07-01,70859.0
321,38 rue Turbigo,2020-07-01,148091.0
387,7 avenue de la Grande Armée NO-SE,2020-07-01,30923.0
93,132 rue Lecourbe NE-SO,2020-07-01,49175.0
651,Pont de la Concorde N-S,2020-07-01,77328.0
309,36 quai de Grenelle,2020-07-01,129712.0
399,72 avenue de Flandre SO-NE,2020-07-01,55962.0
711,Pont du Garigliano NO-SE,2020-07-01,50195.0
81,129 rue Lecourbe SO-NE,2020-07-01,39335.0
699,Pont du Garigliano,2020-07-01,36762.0
411,72 boulevard Richard Lenoir  S-N,2020-07-01,132168.0
297,33 avenue des Champs Elysées NO-SE,2020-07-01,74315.0
663,Pont de la Concorde S-N,2020-07-01,65685.0
153,18 quai de l'Hôtel de Ville,2020-07-01,75542.0
285,30 rue Saint Jacques N-S,2020-07-01,66540.0
639,Pont de Bercy,2020-07-01,77067.0
33,100 rue La Fayette,2020-07-01,54677.0
435,72 rue de la Chapelle,2020-07-01,8980.0
507,Face 104 rue d'Aubervilliers,2020-07-01,53021.0
229,26 boulevard de Ménilmontant SE-NO,2020-07-01,116585.0
21,10 boulevard Auguste Blanqui NE-SO,2020-07-01,33683.0
746,Totem 73 boulevard de Sébastopol,2020-07-01,381476.0
519,Face au 16 avenue de la  Porte des Ternes O-E,2020-07-01,22634.0
627,Pont National SO-NE,2020-07-01,68.0
177,2 avenue de la Porte de Bagnolet O-E,2020-07-01,55.0
495,97 avenue Denfert Rochereau,2020-07-01,17322.0
687,Pont des Invalides S-N,2020-07-01,21828.0
531,Face au 25 quai de l'Oise,2020-07-01,100013.0
215,243 boulevard Saint Germain NO-SE,2020-07-01,43895.0
9,10 avenue de la Grande Armée SE-NO,2020-07-01,23422.0
543,Face au 4 avenue de la porte de Bagnolet,2020-07-01,44647.0
780,Voie Georges Pompidou,2020-07-01,116403.0
757,Totem 85 quai d'Austerlitz,2020-07-01,154056.0
203,21 boulevard Saint Michel S-N,2020-07-01,83062.0
555,Face au 40 quai D'Issy,2020-07-01,10716.0
195,21 boulevard Auguste Blanqui SO-NE,2020-07-01,26752.0
768,Totem Cours la Reine,2020-07-01,153946.0
183,20 Avenue de Clichy,2020-07-01,52066.0
241,27 boulevard Diderot E-O,2020-07-01,46799.0
117,147 avenue d'Italie S-N,2020-07-01,36651.0
45,102 boulevard de Magenta SE-NO,2020-07-01,150209.0
57,105 rue La Fayette E-O,2020-07-01,105874.0
165,180 avenue d'Italie N-S,2020-07-01,39525.0
277,3 avenue de la Porte D'Orléans S-N,2020-07-01,1940.0
675,Pont des Invalides N-S,2020-07-01,24150.0
265,28 boulevard Diderot,2020-07-01,43557.0
465,87 avenue de Flandre NE-SO,2020-07-01,66107.0
453,77 boulevard Richard Lenoir N-S,2020-07-01,112462.0
735,Totem 64 Rue de Rivoli,2020-07-01,286694.0
441,74 Boulevard Ornano S-N,2020-07-01,21520.0
723,Quai d'Orsay,2020-07-01,203240.0
253,27 quai de la Tournelle,2020-07-01,178469.0
483,90 Rue De Sèvres,2020-07-01,30957.0
615,Pont National  NE-SO,2020-07-01,65826.0
477,89 boulevard de Magenta NO-SE,2020-07-01,155088.0
604,Pont Charles De Gaulle,2020-08-01,46868.0
142,16 avenue de la Porte des Ternes E-O,2020-08-01,9267.0
334,39 quai François Mauriac,2020-08-01,78167.0
278,3 avenue de la Porte D'Orléans S-N,2020-08-01,1703.0
204,21 boulevard Saint Michel S-N,2020-08-01,4932.0
556,Face au 40 quai D'Issy,2020-08-01,8208.0
286,30 rue Saint Jacques N-S,2020-08-01,44983.0
346,44 avenue des Champs Elysées SE-NO,2020-08-01,38179.0
118,147 avenue d'Italie S-N,2020-08-01,29650.0
184,20 Avenue de Clichy,2020-08-01,118918.0
628,Pont National SO-NE,2020-08-01,26.0
166,180 avenue d'Italie N-S,2020-08-01,29936.0
154,18 quai de l'Hôtel de Ville,2020-08-01,51852.0
216,243 boulevard Saint Germain NO-SE,2020-08-01,10770.0
652,Pont de la Concorde N-S,2020-08-01,54121.0
178,2 avenue de la Porte de Bagnolet O-E,2020-08-01,695.0
298,33 avenue des Champs Elysées NO-SE,2020-08-01,52916.0
266,28 boulevard Diderot,2020-08-01,28463.0
322,38 rue Turbigo,2020-08-01,98791.0
230,26 boulevard de Ménilmontant SE-NO,2020-08-01,76319.0
712,Pont du Garigliano NO-SE,2020-08-01,33057.0
254,27 quai de la Tournelle,2020-08-01,123395.0
640,Pont de Bercy,2020-08-01,53837.0
310,36 quai de Grenelle,2020-08-01,86448.0
616,Pont National  NE-SO,2020-08-01,48845.0
242,27 boulevard Diderot E-O,2020-08-01,32651.0
592,Face au 8 avenue de la porte de Charenton,2020-08-01,35120.0
130,152 boulevard du Montparnasse,2020-08-01,48858.0
376,69 Boulevard Ornano N-S,2020-08-01,0.0
454,77 boulevard Richard Lenoir N-S,2020-08-01,70917.0
412,72 boulevard Richard Lenoir  S-N,2020-08-01,83984.0
568,Face au 48 quai de la marne,2020-08-01,135534.0
424,72 boulevard Voltaire NO-SE,2020-08-01,82999.0
70,106 avenue Denfert Rochereau NE-SO,2020-08-01,39690.0
436,72 rue de la Chapelle,2020-08-01,6531.0
442,74 Boulevard Ornano S-N,2020-08-01,44286.0
58,105 rue La Fayette E-O,2020-08-01,77015.0
724,Quai d'Orsay,2020-08-01,133226.0
676,Pont des Invalides N-S,2020-08-01,14357.0
466,87 avenue de Flandre NE-SO,2020-08-01,49670.0
46,102 boulevard de Magenta SE-NO,2020-08-01,101419.0
478,89 boulevard de Magenta NO-SE,2020-08-01,103677.0
484,90 Rue De Sèvres,2020-08-01,68017.0
736,Totem 64 Rue de Rivoli,2020-08-01,186549.0
34,100 rue La Fayette,2020-08-01,43020.0
496,97 avenue Denfert Rochereau,2020-08-01,12984.0
544,Face au 4 avenue de la porte de Bagnolet,2020-08-01,30413.0
508,Face 104 rue d'Aubervilliers,2020-08-01,38526.0
22,10 boulevard Auguste Blanqui NE-SO,2020-08-01,23264.0
747,Totem 73 boulevard de Sébastopol,2020-08-01,257917.0
520,Face au 16 avenue de la  Porte des Ternes O-E,2020-08-01,7329.0
688,Pont des Invalides S-N,2020-08-01,13927.0
532,Face au 25 quai de l'Oise,2020-08-01,71520.0
10,10 avenue de la Grande Armée SE-NO,2020-08-01,15441.0
781,Voie Georges Pompidou,2020-08-01,70371.0
758,Totem 85 quai d'Austerlitz,2020-08-01,106953.0
769,Totem Cours la Reine,2020-08-01,94808.0
82,129 rue Lecourbe SO-NE,2020-08-01,26859.0
400,72 avenue de Flandre SO-NE,2020-08-01,43268.0
196,21 boulevard Auguste Blanqui SO-NE,2020-08-01,18684.0
700,Pont du Garigliano,2020-08-01,24641.0
94,132 rue Lecourbe NE-SO,2020-08-01,33401.0
664,Pont de la Concorde S-N,2020-08-01,46127.0
370,67 boulevard Voltaire SE-NO,2020-08-01,81123.0
358,6 rue Julia Bartet,2020-08-01,65100.0
106,135 avenue Daumesnil SE-NO,2020-08-01,42250.0
388,7 avenue de la Grande Armée NO-SE,2020-08-01,19026.0
580,Face au 70 quai de Bercy,2020-08-01,53058.0
335,39 quai François Mauriac,2020-09-01,126491.0
231,26 boulevard de Ménilmontant SE-NO,2020-09-01,61317.0
107,135 avenue Daumesnil SE-NO,2020-09-01,70688.0
497,97 avenue Denfert Rochereau,2020-09-01,20552.0
581,Face au 70 quai de Bercy,2020-09-01,93658.0
35,100 rue La Fayette,2020-09-01,65129.0
509,Face 104 rue d'Aubervilliers,2020-09-01,59112.0
243,27 boulevard Diderot E-O,2020-09-01,54540.0
167,180 avenue d'Italie N-S,2020-09-01,46376.0
617,Pont National  NE-SO,2020-09-01,75037.0
485,90 Rue De Sèvres,2020-09-01,126467.0
677,Pont des Invalides N-S,2020-09-01,25502.0
311,36 quai de Grenelle,2020-09-01,142886.0
371,67 boulevard Voltaire SE-NO,2020-09-01,142272.0
737,Totem 64 Rue de Rivoli,2020-09-01,297318.0
23,10 boulevard Auguste Blanqui NE-SO,2020-09-01,38884.0
665,Pont de la Concorde S-N,2020-09-01,78604.0
255,27 quai de la Tournelle,2020-09-01,198238.0
557,Face au 40 quai D'Issy,2020-09-01,12543.0
770,Totem Cours la Reine,2020-09-01,160926.0
689,Pont des Invalides S-N,2020-09-01,31849.0
759,Totem 85 quai d'Austerlitz,2020-09-01,175496.0
205,21 boulevard Saint Michel S-N,2020-09-01,81245.0
782,Voie Georges Pompidou,2020-09-01,126806.0
185,20 Avenue de Clichy,2020-09-01,196656.0
119,147 avenue d'Italie S-N,2020-09-01,43942.0
629,Pont National SO-NE,2020-09-01,35.0
11,10 avenue de la Grande Armée SE-NO,2020-09-01,23728.0
533,Face au 25 quai de l'Oise,2020-09-01,115610.0
713,Pont du Garigliano NO-SE,2020-09-01,59921.0
217,243 boulevard Saint Germain NO-SE,2020-09-01,1829.0
359,6 rue Julia Bartet,2020-09-01,115034.0
179,2 avenue de la Porte de Bagnolet O-E,2020-09-01,5511.0
748,Totem 73 boulevard de Sébastopol,2020-09-01,431414.0
521,Face au 16 avenue de la  Porte des Ternes O-E,2020-09-01,26243.0
653,Pont de la Concorde N-S,2020-09-01,95851.0
701,Pont du Garigliano,2020-09-01,45992.0
479,89 boulevard de Magenta NO-SE,2020-09-01,173440.0
437,72 rue de la Chapelle,2020-09-01,10203.0
95,132 rue Lecourbe NE-SO,2020-09-01,57550.0
605,Pont Charles De Gaulle,2020-09-01,79320.0
641,Pont de Bercy,2020-09-01,88400.0
287,30 rue Saint Jacques N-S,2020-09-01,83859.0
143,16 avenue de la Porte des Ternes E-O,2020-09-01,17423.0
593,Face au 8 avenue de la porte de Charenton,2020-09-01,52002.0
425,72 boulevard Voltaire NO-SE,2020-09-01,145503.0
389,7 avenue de la Grande Armée NO-SE,2020-09-01,32182.0
71,106 avenue Denfert Rochereau NE-SO,2020-09-01,68881.0
299,33 avenue des Champs Elysées NO-SE,2020-09-01,82084.0
413,72 boulevard Richard Lenoir  S-N,2020-09-01,138952.0
131,152 boulevard du Montparnasse,2020-09-01,87834.0
569,Face au 48 quai de la marne,2020-09-01,211537.0
83,129 rue Lecourbe SO-NE,2020-09-01,48493.0
401,72 avenue de Flandre SO-NE,2020-09-01,63887.0
279,3 avenue de la Porte D'Orléans S-N,2020-09-01,1979.0
443,74 Boulevard Ornano S-N,2020-09-01,5287.0
347,44 avenue des Champs Elysées SE-NO,2020-09-01,58972.0
197,21 boulevard Auguste Blanqui SO-NE,2020-09-01,30300.0
59,105 rue La Fayette E-O,2020-09-01,115807.0
377,69 Boulevard Ornano N-S,2020-09-01,16163.0
155,18 quai de l'Hôtel de Ville,2020-09-01,78175.0
545,Face au 4 avenue de la porte de Bagnolet,2020-09-01,54017.0
455,77 boulevard Richard Lenoir N-S,2020-09-01,114808.0
267,28 boulevard Diderot,2020-09-01,48673.0
467,87 avenue de Flandre NE-SO,2020-09-01,74525.0
47,102 boulevard de Magenta SE-NO,2020-09-01,163911.0
323,38 rue Turbigo,2020-09-01,172878.0
725,Quai d'Orsay,2020-09-01,226642.0
133,16 avenue de la Porte des Ternes E-O,2020-10-01,2139.0
109,147 avenue d'Italie S-N,2020-10-01,28327.0
667,Pont des Invalides N-S,2020-10-01,17278.0
691,Pont du Garigliano,2020-10-01,32409.0
49,105 rue La Fayette E-O,2020-10-01,89975.0
187,21 boulevard Auguste Blanqui SO-NE,2020-10-01,22627.0
85,132 rue Lecourbe NE-SO,2020-10-01,42044.0
25,100 rue La Fayette,2020-10-01,51119.0
37,102 boulevard de Magenta SE-NO,2020-10-01,126628.0
679,Pont des Invalides S-N,2020-10-01,22007.0
13,10 boulevard Auguste Blanqui NE-SO,2020-10-01,28415.0
157,180 avenue d'Italie N-S,2020-10-01,32932.0
180,20 Avenue de Clichy,2020-10-01,156948.0
145,18 quai de l'Hôtel de Ville,2020-10-01,47882.0
559,Face au 48 quai de la marne,2020-10-01,138846.0
121,152 boulevard du Montparnasse,2020-10-01,68159.0
655,Pont de la Concorde S-N,2020-10-01,61157.0
703,Pont du Garigliano NO-SE,2020-10-01,42775.0
61,106 avenue Denfert Rochereau NE-SO,2020-10-01,50014.0
169,2 avenue de la Porte de Bagnolet O-E,2020-10-01,6188.0
97,135 avenue Daumesnil SE-NO,2020-10-01,50171.0
73,129 rue Lecourbe SO-NE,2020-10-01,36731.0
643,Pont de la Concorde N-S,2020-10-01,74396.0
280,30 rue Saint Jacques N-S,2020-10-01,63127.0
379,7 avenue de la Grande Armée NO-SE,2020-10-01,22277.0
499,Face 104 rue d'Aubervilliers,2020-10-01,48708.0
738,Totem 73 boulevard de Sébastopol,2020-10-01,327193.0
403,72 boulevard Richard Lenoir  S-N,2020-10-01,101187.0
487,97 avenue Denfert Rochereau,2020-10-01,14359.0
269,3 avenue de la Porte D'Orléans S-N,2020-10-01,1789.0
571,Face au 70 quai de Bercy,2020-10-01,62029.0
480,90 Rue De Sèvres,2020-10-01,95882.0
547,Face au 40 quai D'Issy,2020-10-01,12437.0
607,Pont National  NE-SO,2020-10-01,53541.0
469,89 boulevard de Magenta NO-SE,2020-10-01,134940.0
415,72 boulevard Voltaire NO-SE,2020-10-01,109239.0
198,21 boulevard Saint Michel S-N,2020-10-01,31406.0
727,Totem 64 Rue de Rivoli,2020-10-01,236104.0
337,44 avenue des Champs Elysées SE-NO,2020-10-01,44691.0
289,33 avenue des Champs Elysées NO-SE,2020-10-01,58975.0
457,87 avenue de Flandre NE-SO,2020-10-01,57578.0
301,36 quai de Grenelle,2020-10-01,96454.0
445,77 boulevard Richard Lenoir N-S,2020-10-01,87984.0
325,39 quai François Mauriac,2020-10-01,88863.0
313,38 rue Turbigo,2020-10-01,133628.0
438,74 Boulevard Ornano S-N,2020-10-01,17017.0
595,Pont Charles De Gaulle,2020-10-01,56940.0
349,6 rue Julia Bartet,2020-10-01,80861.0
257,28 boulevard Diderot,2020-10-01,34774.0
245,27 quai de la Tournelle,2020-10-01,139902.0
372,69 Boulevard Ornano N-S,2020-10-01,11875.0
207,243 boulevard Saint Germain NO-SE,2020-10-01,40473.0
772,Voie Georges Pompidou,2020-10-01,85491.0
1,10 avenue de la Grande Armée SE-NO,2020-10-01,16297.0
760,Totem Cours la Reine,2020-10-01,116216.0
361,67 boulevard Voltaire SE-NO,2020-10-01,105964.0
631,Pont de Bercy,2020-10-01,61922.0
535,Face au 4 avenue de la porte de Bagnolet,2020-10-01,42111.0
715,Quai d'Orsay,2020-10-01,141595.0
749,Totem 85 quai d'Austerlitz,2020-10-01,125190.0
391,72 avenue de Flandre SO-NE,2020-10-01,48409.0
523,Face au 25 quai de l'Oise,2020-10-01,81180.0
233,27 boulevard Diderot E-O,2020-10-01,39563.0
583,Face au 8 avenue de la porte de Charenton,2020-10-01,37686.0
511,Face au 16 avenue de la  Porte des Ternes O-E,2020-10-01,23659.0
619,Pont National SO-NE,2020-10-01,29.0
221,26 boulevard de Ménilmontant SE-NO,2020-10-01,0.0
427,72 rue de la Chapelle,2020-10-01,6952.0
392,72 avenue de Flandre SO-NE,2020-11-01,35330.0
572,Face au 70 quai de Bercy,2020-11-01,42006.0
404,72 boulevard Richard Lenoir  S-N,2020-11-01,63180.0
668,Pont des Invalides N-S,2020-11-01,11799.0
716,Quai d'Orsay,2020-11-01,91054.0
548,Face au 40 quai D'Issy,2020-11-01,9015.0
74,129 rue Lecourbe SO-NE,2020-11-01,28063.0
86,132 rue Lecourbe NE-SO,2020-11-01,30392.0
380,7 avenue de la Grande Armée NO-SE,2020-11-01,13409.0
199,21 boulevard Saint Michel S-N,2020-11-01,80594.0
428,72 rue de la Chapelle,2020-11-01,3739.0
2,10 avenue de la Grande Armée SE-NO,2020-11-01,10107.0
692,Pont du Garigliano,2020-11-01,22219.0
773,Voie Georges Pompidou,2020-11-01,61751.0
536,Face au 4 avenue de la porte de Bagnolet,2020-11-01,27303.0
750,Totem 85 quai d'Austerlitz,2020-11-01,72480.0
14,10 boulevard Auguste Blanqui NE-SO,2020-11-01,20918.0
524,Face au 25 quai de l'Oise,2020-11-01,62385.0
512,Face au 16 avenue de la  Porte des Ternes O-E,2020-11-01,1663.0
739,Totem 73 boulevard de Sébastopol,2020-11-01,190494.0
26,100 rue La Fayette,2020-11-01,32238.0
416,72 boulevard Voltaire NO-SE,2020-11-01,74005.0
560,Face au 48 quai de la marne,2020-11-01,106322.0
500,Face 104 rue d'Aubervilliers,2020-11-01,36018.0
488,97 avenue Denfert Rochereau,2020-11-01,9297.0
38,102 boulevard de Magenta SE-NO,2020-11-01,77204.0
481,90 Rue De Sèvres,2020-11-01,68009.0
470,89 boulevard de Magenta NO-SE,2020-11-01,82105.0
728,Totem 64 Rue de Rivoli,2020-11-01,131128.0
458,87 avenue de Flandre NE-SO,2020-11-01,40867.0
446,77 boulevard Richard Lenoir N-S,2020-11-01,55253.0
62,106 avenue Denfert Rochereau NE-SO,2020-11-01,29450.0
439,74 Boulevard Ornano S-N,2020-11-01,43153.0
680,Pont des Invalides S-N,2020-11-01,13853.0
50,105 rue La Fayette E-O,2020-11-01,56607.0
98,135 avenue Daumesnil SE-NO,2020-11-01,33765.0
281,30 rue Saint Jacques N-S,2020-11-01,38453.0
596,Pont Charles De Gaulle,2020-11-01,33774.0
302,36 quai de Grenelle,2020-11-01,67130.0
290,33 avenue des Champs Elysées NO-SE,2020-11-01,33812.0
146,18 quai de l'Hôtel de Ville,2020-11-01,28880.0
644,Pont de la Concorde N-S,2020-11-01,44680.0
608,Pont National  NE-SO,2020-11-01,37690.0
270,3 avenue de la Porte D'Orléans S-N,2020-11-01,1177.0
158,180 avenue d'Italie N-S,2020-11-01,24620.0
704,Pont du Garigliano NO-SE,2020-11-01,29704.0
134,16 avenue de la Porte des Ternes E-O,2020-11-01,21419.0
258,28 boulevard Diderot,2020-11-01,24868.0
170,2 avenue de la Porte de Bagnolet O-E,2020-11-01,614.0
620,Pont National SO-NE,2020-11-01,20.0
234,27 boulevard Diderot E-O,2020-11-01,27098.0
222,26 boulevard de Ménilmontant SE-NO,2020-11-01,0.0
181,20 Avenue de Clichy,2020-11-01,101788.0
218,254 Rue de Vaugirard,2020-11-01,0.0
208,243 boulevard Saint Germain NO-SE,2020-11-01,24902.0
188,21 boulevard Auguste Blanqui SO-NE,2020-11-01,15198.0
632,Pont de Bercy,2020-11-01,38934.0
246,27 quai de la Tournelle,2020-11-01,83622.0
314,38 rue Turbigo,2020-11-01,81860.0
761,Totem Cours la Reine,2020-11-01,74905.0
350,6 rue Julia Bartet,2020-11-01,55157.0
326,39 quai François Mauriac,2020-11-01,55264.0
584,Face au 8 avenue de la porte de Charenton,2020-11-01,27630.0
373,69 Boulevard Ornano N-S,2020-11-01,30509.0
110,147 avenue d'Italie S-N,2020-11-01,22938.0
656,Pont de la Concorde S-N,2020-11-01,37224.0
122,152 boulevard du Montparnasse,2020-11-01,45349.0
338,44 avenue des Champs Elysées SE-NO,2020-11-01,26053.0
362,67 boulevard Voltaire SE-NO,2020-11-01,71218.0
223,26 boulevard de Ménilmontant SE-NO,2020-12-01,0.0
513,Face au 16 avenue de la  Porte des Ternes O-E,2020-12-01,0.0
235,27 boulevard Diderot E-O,2020-12-01,25383.0
171,2 avenue de la Porte de Bagnolet O-E,2020-12-01,4.0
27,100 rue La Fayette,2020-12-01,33178.0
501,Face 104 rue d'Aubervilliers,2020-12-01,32414.0
393,72 avenue de Flandre SO-NE,2020-12-01,32728.0
111,147 avenue d'Italie S-N,2020-12-01,21562.0
15,10 boulevard Auguste Blanqui NE-SO,2020-12-01,18919.0
219,254 Rue de Vaugirard,2020-12-01,34118.0
87,132 rue Lecourbe NE-SO,2020-12-01,27292.0
182,20 Avenue de Clichy,2020-12-01,99600.0
209,243 boulevard Saint Germain NO-SE,2020-12-01,25608.0
537,Face au 4 avenue de la porte de Bagnolet,2020-12-01,31056.0
381,7 avenue de la Grande Armée NO-SE,2020-12-01,13824.0
363,67 boulevard Voltaire SE-NO,2020-12-01,68574.0
189,21 boulevard Auguste Blanqui SO-NE,2020-12-01,13892.0
3,10 avenue de la Grande Armée SE-NO,2020-12-01,10121.0
200,21 boulevard Saint Michel S-N,2020-12-01,81844.0
525,Face au 25 quai de l'Oise,2020-12-01,53670.0
247,27 quai de la Tournelle,2020-12-01,81632.0
315,38 rue Turbigo,2020-12-01,88018.0
417,72 boulevard Voltaire NO-SE,2020-12-01,71616.0
429,72 rue de la Chapelle,2020-12-01,2977.0
135,16 avenue de la Porte des Ternes E-O,2020-12-01,7293.0
75,129 rue Lecourbe SO-NE,2020-12-01,24884.0
63,106 avenue Denfert Rochereau NE-SO,2020-12-01,26934.0
303,36 quai de Grenelle,2020-12-01,59994.0
440,74 Boulevard Ornano S-N,2020-12-01,40102.0
327,39 quai François Mauriac,2020-12-01,51536.0
291,33 avenue des Champs Elysées NO-SE,2020-12-01,36318.0
447,77 boulevard Richard Lenoir N-S,2020-12-01,53504.0
123,152 boulevard du Montparnasse,2020-12-01,42278.0
459,87 avenue de Flandre NE-SO,2020-12-01,38572.0
147,18 quai de l'Hôtel de Ville,2020-12-01,28937.0
51,105 rue La Fayette E-O,2020-12-01,59690.0
282,30 rue Saint Jacques N-S,2020-12-01,6785.0
374,69 Boulevard Ornano N-S,2020-12-01,17477.0
405,72 boulevard Richard Lenoir  S-N,2020-12-01,60162.0
471,89 boulevard de Magenta NO-SE,2020-12-01,85651.0
271,3 avenue de la Porte D'Orléans S-N,2020-12-01,1326.0
339,44 avenue des Champs Elysées SE-NO,2020-12-01,27712.0
482,90 Rue De Sèvres,2020-12-01,63143.0
